Record_ID;Date;Cocoa_Roasting_Level;Sugar_Granularity;Milk_Solid_Percentage;Nuts_Inclusion_Rate;Texture_Smoothness;Sweetness_Level;Cocoa_Source_Check;Flavor_Infusion;Shelf_Life_Test;Seal_Integrity;Barcode_Scan_Success;Box_Dimensions;Label_Readability;Nutritional_Info_Accuracy;Chocolate_Glossiness;Status
WX6472;03.08.2023;0,097666223;0,07;0,565383049;0,392596396;1694,869606;55776,88892;0,839538931;1,932767996;176,2327574;0,929875498;0,978875953;5,186498016;80,10973942;1107,613109;0,856178885;Okay
WX6473;03.08.2023;0,533791918;0,05;0,521264262;0,493413566;1566,474674;55413,03774;0,916310273;1,222479644;153,6192488;0,788635332;0,990148289;5,002341877;80,18630634;78,80607167;0,909005764;Okay
WX6474;03.08.2023;1,19235248;0,06;0,4899377;0,858238991;1915,306013;55589,96279;1,189080767;1,134998603;171,9994071;0,905561612;0,994872691;5,123261294;80,66657546;457,1769392;0,879390449;Okay
WX6475;01.08.2023;2,271495185;0,06;0,674016097;0,599754469;1824,665248;55422,25025;0,826428993;1,333406982;175,4579616;0,7608843;0,976469227;5,138788342;78,31594653;518,4736674;0,823360207;Okay
WX6476;05.08.2023;0,253507285;0,07;0,513492905;0,397512145;1857,358913;55527,7964;1,196872808;1,190715977;176,1577393;0,927008694;0,987402438;5,149426167;78,92483918;385,7860643;0,877860993;Okay
WX6477;03.08.2023;0,690957812;0,06;0,547224346;0,190471436;1911,209593;55167,50987;1,031206924;1,775246214;165,4286297;0,828315603;0,975403284;5,102727451;80,11649242;1089,781224;0,838727334;Okay
WX6478;02.08.2023;0,621885327;0,05;0,665700165;0,69775087;1783,402856;55598,64207;1,006939697;1,132826153;175,7287228;0,702390468;0,964661522;5,049744421;80,11203696;748,6936424;0,826096222;Okay
WX6479;07.08.2023;0,900375671;0,08;0,616276913;0,473482316;1611,971237;55978,95117;1,068171989;1,022533668;175,6307945;0,894891511;0,981521198;5,160723904;85,75238383;259,8152692;0,877679718;Not Okay
WX6480;03.08.2023;2,07320163;0,06;0,376495393;0,154524125;1817,920527;55764,81653;1,078849831;1,35180945;166,6180652;0,872882112;0,984212591;5,016835965;79,47306178;730,7022073;0,878811739;Okay
WX6481;07.08.2023;1,00830146;0,07;0,441558956;0,625499696;1745,410678;55320,04847;1,035000603;1,784728471;166,2356382;0,871006168;0,981745921;5,191204875;79,68068501;-361,8314935;0,914772458;Okay
WX6482;04.08.2023;2,343830538;0,08;0,417766325;0,380084306;1612,349604;55863,86032;1,120857524;1,651297673;168,4579963;0,985567555;0,97292124;5,062762585;77,77513025;995,3301051;0,90424443;Okay
WX6483;03.08.2023;0,913695678;0,06;0,544506173;0,423113025;1654,259472;55895,72502;0,914809529;1,530535378;154,7175553;0,812167727;1,002416389;5,014456249;77,83033387;174,6979835;0,81878409;Okay
WX6484;01.08.2023;1,157444626;0,08;0,451785955;0,771083058;1755,304528;55176,80628;1,186435117;1,45794746;172,167092;0,970156754;0,985263821;5,020390823;82,20214456;2719,72413;0,867466201;Okay
WX6485;06.08.2023;0,718945747;0,07;0,461795279;0,209846592;1666,090869;55053,13386;0,83272296;1,649471076;176,7119171;0,700683475;0,994398487;5,198094698;78,26642894;1485,455408;0,823265396;Okay
WX6486;03.08.2023;2,165182117;0,08;0,476554183;0,372299896;1598,755431;55572,47594;1,128604152;1,492182287;166,7996745;0,9888092;0,97973361;5,121666631;80,4571143;1011,615447;0,847961368;Okay
WX6487;06.08.2023;3,218438649;0,06;0,537094355;0,390934517;1680,567741;55475,88289;0,931250007;1,774859666;172,1053534;0,865544741;0,982087476;5,122047538;82,03423621;278,7122134;0,822476671;Okay
WX6488;04.08.2023;1,274097922;0,08;0,473891117;0,102663487;1598,112367;55714,68621;1,116916781;1,866442609;165,6691305;0,85288602;0,992085057;5,16476212;80,02566433;1083,702393;0,857702553;Okay
WX6489;02.08.2023;2,148943554;0,05;0,596835406;0,776263133;1867,546446;55293,05869;0,719454034;1,173622813;166,8577868;0,967404972;0,980036704;5,098153266;78,38022977;1511,070859;0,837976305;Not Okay
WX6490;06.08.2023;0,076019603;0,07;0,390942148;0,768250055;1791,510939;55380,21193;0,934175904;1,231959426;167,312205;0,890850117;0,970907711;5,05026875;81,34444936;1470,365397;0,886264279;Okay
WX6491;07.08.2023;2,957062561;0,06;0,351995074;0,629469047;1658,145752;55263,85227;1,277873027;1,513658466;157,6689372;0,856463731;0,984488021;5,02998895;83,16705402;642,2111614;0,822771229;Okay
WX6492;05.08.2023;0,261743541;0,06;0,434757734;0,81915274;1897,085212;55292,13748;1,043720359;1,865784885;172,9595784;0,815297272;0,97933867;5,025824285;81,43801705;1749,26202;0,88498618;Okay
WX6493;03.08.2023;0,370517485;0,05;0,398323595;0,318309287;1663,358353;55009,28735;0,999588657;1,918409344;162,5055505;0,897755287;0,984485665;5,158814593;78,35295248;1186,199195;0,860356161;Okay
WX6494;04.08.2023;0,068505984;0,06;0,505572954;0,276504225;1741,277058;55510,75552;0,848464942;1,12582371;151,7981653;0,715939903;0,975136202;5,174225771;79,60830606;-584,5405721;0,804551804;Okay
WX6495;04.08.2023;4,204881222;0,06;0,460026;0,15481664;1714,98629;55473,15459;0,994894402;1,303135702;164,5414284;0,774347089;0,976165983;5,167240615;80,43611723;1434,135342;0,876375893;Okay
WX6496;06.08.2023;2,388270394;0,06;0,370126962;0,57361025;1551,204943;55355,87474;1,194044983;1,769613564;153,7292929;0,730253269;0,990866033;5,193697741;80,37873979;3171,849861;0,853455081;Okay
WX6497;02.08.2023;3,054964126;0,06;0,368240793;0,497084364;1677,992634;55540,19033;0,903060848;1,933669717;173,9766764;0,851672477;0,988966872;5,17467182;78,66154403;935,7248508;0,851614376;Okay
WX6498;01.08.2023;2,348414022;0,06;0,518289802;0,748317053;1532,569157;55391,76031;1,038929499;1,081187508;155,1440531;0,728927859;0,962170213;5,082275186;82,59637758;2578,388848;0,850715608;Okay
WX6499;03.08.2023;0,816280114;0,06;0,590079257;0,48502963;1571,631551;55432,56119;1,104133345;1,469513051;177,0899563;0,943404941;0,980681287;5,032927098;80,19438745;796,3378485;0,807141192;Okay
WX6500;04.08.2023;3,22262575;0,06;0,429426796;0,262588976;1830,761871;55001,98445;0,940524408;1,495689309;176,6488631;0,787395733;0,999872095;5,157145887;79,75973967;1296,377085;0,822968964;Okay
WX6501;02.08.2023;4,361422323;0,08;0,491265974;0,747677534;1627,118008;55066,30705;0,869823508;1,008587774;176,6511121;0,886734276;0,984502075;5,101452297;78,84935027;789,2947242;0,898913841;Okay
WX6502;05.08.2023;0,872867948;0,07;0,435787088;0,464363658;1537,361473;55150,70253;0,793343232;1,854333288;159,5079278;0,800135815;0,989476748;5,070343135;79,19004196;-103,6779556;0,902973316;Okay
WX6503;04.08.2023;0,241411863;0,05;0,484830317;0,864664176;1801,962641;55184,02048;0,760714856;1,107393121;159,5086874;0,909826082;0,981136384;5,004591266;82,45982606;87,88063832;0,879994467;Okay
WX6504;02.08.2023;1,343458003;0,07;0,676222599;0,527577134;1837,006544;55452,19258;0,844659541;1,837492485;160,8663548;0,806106628;0,963918192;5,159240035;78,4091206;428,335437;0,824435424;Okay
WX6505;01.08.2023;4,633208183;0,07;0,749953838;0,193391147;1742,792513;55874,91084;0,711724142;1,020971137;176,4231904;0,813795725;0,975085215;5,175165244;82,10419238;-1212,019636;0,88226744;Okay
WX6506;01.08.2023;2,571091271;0,05;0,455367621;0,780819555;1884,556886;55406,03385;1,156099767;1,983030734;161,4425614;0,844021468;0,959056278;5,113643307;83,50073954;1748,39361;0,843821037;Okay
WX6507;04.08.2023;2,473953983;0,06;0,448864415;0,802728309;1856,765917;55627,19245;0,767061285;1,524927801;166,9831688;0,797072938;0,986406215;5,190882408;78,43745246;1253,186508;0,882602889;Okay
WX6508;07.08.2023;3,394183763;0,06;0,543213133;0,456345234;1732,139414;55025,8029;1,239389077;1,298822548;179,1333419;0,751155602;0,979796711;5,00871463;80,20287406;-406,5048634;0,893382552;Okay
WX6509;04.08.2023;2,804832393;0,08;0,512053423;0,120794407;1809,544366;55854,84547;1,006424771;1,606284815;170,9462845;0,831084404;0,988579529;5,015490724;80,71310655;2,146409374;0,88103275;Okay
WX6510;06.08.2023;1,871709309;0,06;0,568123597;0,123778776;1638,281571;55113,13449;0,974174706;1,283791066;173,898193;0,899069774;0,987848245;5,023989094;79,03791829;1510,810939;0,858975898;Okay
WX6511;03.08.2023;1,583520208;0,07;0,487513649;0,380919403;1767,239678;55284,28892;0,738869021;1,10772813;163,7729905;0,797845251;0,988805098;5,073155648;81,33047225;1042,02281;0,902451748;Okay
WX6512;02.08.2023;0,384460074;0,06;0,481792182;0,672985776;1910,309836;55816,73582;0,77999853;1,252134064;172,7228239;0,942889495;0,988623839;5,070700763;77,96451366;1782,683957;0,84611957;Okay
WX6513;04.08.2023;1,213895788;0,07;0,544157732;0,364841451;1835,946409;55264,87752;1,214054657;1,840802529;173,9598172;0,946224776;0,960716041;5,123695753;80,34659812;853,4857994;0,843540219;Okay
WX6514;03.08.2023;0,921344112;0,06;0,524217009;0,106183938;1657,305411;55257,99978;1,10366276;1,247034409;170,4939463;0,762590382;0,978804354;5,170130486;79,02263647;2,011346433;0,825241946;Okay
WX6515;06.08.2023;2,475120678;0,06;0,451797001;0,778856823;1891,593688;55602,98608;0,756722626;1,410862638;179,9791381;0,780978392;0,969685146;5,01932235;79,23363642;1109,907766;0,896255982;Okay
WX6516;03.08.2023;0,845885239;0,06;0,512389197;0,874985945;1846,557359;55903,24508;1,108701503;1,54947347;152,3665891;0,700695036;0,97980945;5,103662394;81,76210209;535,5305466;0,843678729;Okay
WX6517;04.08.2023;0,170838628;0,08;0,512655672;0,377095564;1515,632948;55213,6493;0,778573022;1,869990596;174,9662321;0,805814394;0,991159078;5,013841479;81,6318803;87,03350234;0,80247254;Okay
WX6518;01.08.2023;0,006231112;0,05;0,22408249;0,158459778;1813,322096;55620,8183;1,139568215;1,010834616;156,5073111;0,973839436;0,986667059;5,024531981;79,11354705;-423,0820187;0,889149366;Okay
WX6519;02.08.2023;1,416012219;0,06;0,494290044;0,333129375;1910,087695;55600,1881;1,266739446;1,882092797;168,8164942;0,934700818;0,97973713;5,153150366;81,53674828;-219,0253846;0,907694071;Okay
WX6520;02.08.2023;0,997880166;0,07;0,590309855;0,739204621;1633,436756;55659,52295;1,155009245;1,741129424;174,5145453;0,988138794;0,988310627;5,110427572;81,28411167;-394,4696342;0,897627564;Okay
WX6521;01.08.2023;0,502394714;0,07;0,456141688;0,533806886;1615,641283;55946,76912;1,194286687;1,386770202;169,4871467;0,764269774;0,983667344;5,05841947;79,42343623;-38,28066537;0,830318255;Not Okay
WX6522;07.08.2023;0,231364964;0,06;0,42559672;0,407188512;1768,828146;55165,88181;1,07236962;1,992051037;158,2083556;0,871690724;0,983186903;5,062914048;78,28931718;966,1611716;0,914053714;Okay
WX6523;04.08.2023;0,785874866;0,06;0,425982085;0,36738152;1546,251238;55654,35733;0,702228085;1,058827199;159,202906;0,809415596;0,976125296;5,102026052;81,5270191;370,0469401;0,913738212;Okay
WX6524;02.08.2023;0,132098586;0,06;0,532859142;0,192315937;1783,489885;55182,38006;1,171117862;1,737764569;168,0039312;0,88476353;0,966123846;5,085621683;79,68660944;1817,736495;0,87344011;Okay
WX6525;04.08.2023;0,512045663;0,06;0,401327477;0,371611006;1595,16341;55314,30121;0,942462105;1,719850715;177,1625309;0,923225594;0,988428157;5,017146686;79,43042374;1669,159176;0,91373036;Okay
WX6526;06.08.2023;0,595956861;0,07;0,523805236;0,476086749;1689,643057;55389,96153;1,223827765;1,946853274;169,7097965;0,72848279;1,003065222;5,072357509;78,51183781;2194,474775;0,888324469;Not Okay
WX6527;04.08.2023;0,78330705;0,05;0,51589481;0,638512853;1874,627488;55835,39087;1,04367885;1,82442729;162,7306137;0,726345009;0,977265796;5,11428906;78,89888923;1500,191755;0,891840125;Okay
WX6528;03.08.2023;0,785653215;0,08;0,366613361;0,309662684;1834,650641;55053,71003;0,814938744;1,57558669;175,9447059;0,732640932;0,98328681;5,170257966;79,80603567;2505,705576;0,876845716;Okay
WX6529;01.08.2023;0,371333537;0,06;0,594552543;0,817903105;1545,356648;55733,65246;0,732921356;1,232438141;158,9600734;0,784242275;0,977504923;5,063473259;80,69213428;264,9482684;0,8934952;Okay
WX6530;07.08.2023;2,373159399;0,06;0,625165777;0,487839784;1819,781452;55912,59203;1,03305424;1,50980744;165,8014865;0,923422768;0,997329412;5,046075725;80,32688447;784,3000514;0,811232745;Okay
WX6531;04.08.2023;0,549184953;0,07;0,525140381;0,424129008;1672,918549;55079,24184;1,040116307;1,102707562;159,2842798;0,891576282;0,992292078;5,062355715;79,34076444;665,2897155;0,820255378;Okay
WX6532;07.08.2023;0,326036182;0,07;0,503863396;0,575162995;1917,665511;55790,73002;1,216040616;1,488575866;173,550409;0,790092804;0,988984613;5,084018406;80,5403897;868,8985143;0,87934409;Okay
WX6533;07.08.2023;0,241692565;0,05;0,449916063;0,234098997;1625,889177;55107,64225;0,723251341;1,193947904;156,0181883;0,956815178;0,98738251;5,118127044;80,0329422;220,5116536;0,802664488;Not Okay
WX6534;06.08.2023;0,486826805;0,07;0,453763885;0,185268325;1697,651644;55962,85365;1,192754968;1,934582809;169,6752321;0,918586964;0,981980889;5,169291723;77,4455683;1639,282125;0,913954418;Okay
WX6535;05.08.2023;0,08742855;0,07;0,456696675;0,377232297;1643,294676;55815,36471;0,943380142;1,406613595;169,7921346;0,991850667;0,974246476;5,030435306;80,24176692;1304,635185;0,880820391;Okay
WX6536;01.08.2023;0,041826444;0,05;0,574331547;0,131946713;1746,200925;55694,98434;1,017002719;1,14948252;177,9337033;0,905690523;0,98894287;5,144422102;78,520234;2630,745639;0,898565962;Okay
WX6537;07.08.2023;1,161536963;0,06;0,557278099;0,402066561;1611,667805;55550,05947;1,020034437;1,023742609;163,2358741;0,915159529;0,97158555;5,155320276;78,24760878;246,9029308;0,897759689;Okay
WX6538;02.08.2023;1,206677703;0,06;0,30289835;0,637188206;1883,311666;55920,81749;0,929395584;1,330453178;164,8899112;0,94701244;0,976395711;5,133323627;79,65589592;1291,936478;0,890841943;Okay
WX6539;03.08.2023;0,942683504;0,07;0,351838062;0,749697843;1759,135432;55119,0713;0,811600993;1,057821359;167,9615461;0,977638068;0,984770557;5,180226355;77,98593669;1659,620386;0,82417852;Okay
WX6540;02.08.2023;1,795854529;0,06;0,417166173;0,563810487;1895,938126;55121,78421;0,747293825;1,459312305;153,8073863;0,783205038;0,960055511;5,173205255;77,48499192;-211,944293;0,838647479;Okay
WX6541;06.08.2023;0,04992192;0,07;0,453504952;0,653063326;1785,817471;55822,48951;0,824194187;1,047047347;163,6520074;0,893779974;0,990422008;5,185872599;77,81657733;1265,211836;0,866780923;Okay
WX6542;06.08.2023;3,435565125;0,07;0,543111837;0,76650383;1578,050514;55482,31988;1,128558746;1,833278477;154,5031783;0,823691837;0,989884648;5,123814649;81,03040473;2284,848463;0,829711194;Okay
WX6543;02.08.2023;0,124865372;0,07;0,446071332;0,718504079;1506,47624;55845,05639;1,109356646;1,465652952;173,6339594;0,768839391;0,982548167;5,001894683;79,24264002;663,3317436;0,846072747;Okay
WX6544;01.08.2023;1,401160544;0,07;0,54189561;0,355985532;1671,182469;55390,66172;1,105252622;1,792832112;159,8087405;0,757636632;0,982986726;5,171952763;81,67955414;881,2282591;0,898173401;Okay
WX6545;02.08.2023;0,178967292;0,06;0,65964053;0,558738143;1917,274411;55451,86022;1,24461373;1,364072752;163,1061656;0,729410721;0,970082382;5,122996532;79,56505814;690,877752;0,894509407;Okay
WX6546;04.08.2023;2,649344738;0,08;0,441749641;0,311882524;1868,309678;55332,07867;0,974122786;1,767871678;158,4938665;0,954527846;0,986452004;5,089229196;78,44513631;771,5327867;0,88001258;Okay
WX6547;02.08.2023;0,893508295;0,07;0,408494627;0,561067027;1855,656601;55950,73826;1,155482363;1,405307439;157,7150844;0,703428886;0,972849323;5,141117468;78,92073003;1125,421459;0,808234653;Okay
WX6548;03.08.2023;0,107347126;0,06;0,387296313;0,440801101;1738,84737;55464,95004;1,100929428;1,671379895;179,6262422;0,998412889;0,96845046;5,116240423;80,7318202;1621,768029;0,87944364;Okay
WX6549;03.08.2023;1,198750271;0,07;0,396532093;0,398239345;1539,832542;55755,09707;1,262222723;1,713243395;174,9879843;0,989404762;0,986507896;5,05889108;78,4046892;-1046,067215;0,816607368;Okay
WX6550;05.08.2023;0,011439616;0,07;0,55543568;0,246851155;1506,373538;55695,90882;1,101880407;1,602480581;163,4740566;0,859230742;0,980954801;5,179551447;81,72703352;1224,107262;0,805503771;Okay
WX6551;03.08.2023;1,870260304;0,06;0,575857211;0,549402436;1852,221562;55235,08694;0,808133964;1,05519079;174,8525266;0,922834682;0,998671651;5,052918191;79,3181404;1661,759459;0,898632556;Okay
WX6552;02.08.2023;1,314368642;0,06;0,562670288;0,683452785;1574,504899;55913,98238;1,146548793;1,36705886;170,2993588;0,837493806;0,989004356;5,006341948;77,43162997;104,019486;0,81475825;Okay
WX6553;03.08.2023;0,298812916;0,06;0,395076642;0,557023763;1532,212764;55544,68209;0,914785311;1,776737043;162,2788439;0,765864764;0,972054888;5,031315553;76,83880181;1641,874506;0,817825364;Not Okay
WX6554;01.08.2023;0,587006468;0,08;0,461655101;0,155381335;1798,097494;55855,80605;0,852994037;1,924686648;150,840035;0,921718691;0,981671466;5,035745665;81,81647752;-468,9851412;0,824663572;Okay
WX6555;07.08.2023;0,009796658;0,07;0,461962299;0,83946157;1500,493211;55832,18788;0,866892646;1,660483103;177,4057416;0,834518488;0,984542215;5,197533844;79,0429216;2708,520963;0,838871707;Okay
WX6556;03.08.2023;1,478921783;0,05;0,671644362;0,10439284;1811,143396;55058,66996;1,195047389;1,967346121;156,8052211;0,959841348;0,977877061;5,08854016;78,12893046;-482,7871824;0,801833;Okay
WX6557;04.08.2023;0,486992413;0,07;0,529599226;0,808046331;1580,779323;55619,77279;0,971710592;1,274356677;171,7421117;0,958140038;0,975188236;5,112330757;78,52031302;-540,358548;0,838339179;Okay
WX6558;01.08.2023;1,059590083;0,05;0,511042718;0,712858661;1634,985663;55788,98447;0,981460164;1,136347972;174,4623351;0,98749006;0,965400037;5,190597242;82,29179679;841,2616282;0,806472109;Okay
WX6559;05.08.2023;3,925301132;0,06;0,52779792;0,177245827;1572,113051;55906,49827;0,706411043;1,327901699;167,6031152;0,909534913;0,995072551;5,078477532;78,07510348;1339,65708;0,802242213;Okay
WX6560;04.08.2023;0,444891744;0,06;0,45705573;0,289251505;1826,4022;55506,29568;0,862092699;1,678109549;169,7032523;0,847717068;0,984855375;5,075862795;78,78814448;638,5615048;0,848976088;Okay
WX6561;02.08.2023;5,786557635;0,07;0,540303308;0,379173752;1703,604536;55750,71264;1,230026536;1,390496776;152,0627995;0,868273858;0,962708243;5,012197763;76,87716715;-310,4988491;0,882715273;Okay
WX6562;07.08.2023;1,252067015;0,08;0,452155247;0,828240727;1569,648532;55969,63043;0,998841259;1,659128784;166,8126038;0,807645579;1,000167089;5,112980739;79,42672375;-1980,399452;0,852911694;Okay
WX6563;02.08.2023;0,346486093;0,08;0,642771326;0,883940971;1516,183137;55827,84243;0,949830074;1,701955601;158,8967436;0,897825839;0,988603545;5,113506863;81,21495425;566,3681685;0,917737661;Okay
WX6564;07.08.2023;0,717601506;0,05;0,412862638;0,169734614;1914,418012;55854,42317;0,744386695;1,613964309;167,0362096;0,727667928;0,995535952;5,129126972;81,72979009;-848,3697177;0,895548959;Okay
WX6565;07.08.2023;1,686022433;0,07;0,518894418;0,417545708;1800,0343;55407,28282;0,876045429;1,778850172;168,1257171;0,997493571;1,006075408;5,027598357;79,43802275;117,8849107;0,869886429;Okay
WX6566;02.08.2023;0,739317017;0,07;0,567041884;0,219425486;1785,580034;55091,68867;0,778722814;1,233141219;152,1992739;0,718948985;0,982699869;5,116047291;82,24413273;1125,053314;0,808646371;Okay
WX6567;04.08.2023;0,088709016;0,06;0,49200079;0,322749248;1711,179739;55966,02855;0,798643616;1,109699043;163,1146194;0,880788144;0,983419705;5,003444198;79,80637779;-689,302506;0,899376493;Okay
WX6568;04.08.2023;0,23081082;0,07;0,512700263;0,884856241;1682,69418;55695,81856;0,903290952;1,048256026;175,410088;0,787193679;0,954374037;5,092199133;82,25592947;581,0035115;0,913722364;Okay
WX6569;07.08.2023;1,95855833;0,08;0,479882284;0,88754089;1834,305115;55171,16399;0,740256215;1,976097577;153,6301553;0,94665213;0,981620873;5,125929651;81,89251843;1803,282033;0,853468586;Okay
